we also show that $shortstr2$ can be combined with a simple #algorithm# to identify short supports from full-length supports , to provide a superior drop-in replacement for str2 + .	1	conjunction	conjunction	1
we also show that shortstr2 can be combined with a simple #algorithm# to identify $short supports$ from full-length supports , to provide a superior drop-in replacement for str2 + .	0	used-for	used-for	1
we also show that $shortstr2$ can be combined with a simple algorithm to identify short supports from #full-length supports# , to provide a superior drop-in replacement for str2 + .	0	used-for	used-for	1
we also show that $shortstr2$ can be combined with a simple algorithm to identify short supports from #full-length supports# , to provide a superior drop-in replacement for str2 + .	0	used-for	used-for	1
we also show that shortstr2 can be combined with a simple $algorithm$ to identify short supports from #full-length supports# , to provide a superior drop-in replacement for str2 + .	0	used-for	used-for	1
we also show that shortstr2 can be combined with a simple $algorithm$ to identify short supports from #full-length supports# , to provide a superior drop-in replacement for str2 + .	0	used-for	used-for	1
we also show that shortstr2 can be combined with a simple algorithm to identify short supports from full-length supports , to provide a superior #drop-in replacement# for $str2 +$ .	0	used-for	used-for	1
we propose a #detection method# for $orthographic variants$ caused by transliteration in a large corpus .	0	used-for	used-for	1
the $method$ employs two #similarities# .	0	used-for	used-for	1
one is $string similarity$ based on #edit distance# .	0	used-for	used-for	1
the other is $contextual similarity$ by a #vector space model# .	0	used-for	used-for	1
experimental results show that the $method$ performed a 0.889 #f-measure# in an open test .	2	evaluate-for	evaluate-for	1
#uncertainty handling# plays an important role during $shape tracking$ .	0	used-for	used-for	1
we have recently shown that the #fusion of measurement information with system dynamics and shape priors# greatly improves the $tracking$ performance for very noisy images such as ultrasound sequences -lsb- 22 -rsb- .	0	used-for	used-for	1
we have recently shown that the fusion of measurement information with system dynamics and shape priors greatly improves the #tracking# performance for very $noisy images$ such as ultrasound sequences -lsb- 22 -rsb- .	0	used-for	used-for	1
we have recently shown that the fusion of measurement information with system dynamics and shape priors greatly improves the tracking performance for very $noisy images$ such as #ultrasound sequences# -lsb- 22 -rsb- .	3	hyponym-of	hyponym-of	1
nevertheless , this $approach$ required #user initialization# of the tracking process .	0	used-for	used-for	1
nevertheless , this approach required #user initialization# of the $tracking process$ .	0	used-for	used-for	1
this paper solves the $automatic initial-ization problem$ by performing #boosted shape detection# as a generic measurement process and integrating it in our tracking framework .	0	used-for	used-for	1
this paper solves the automatic initial-ization problem by performing $boosted shape detection$ as a #generic measurement process# and integrating it in our tracking framework .	0	used-for	used-for	1
this paper solves the automatic initial-ization problem by performing boosted shape detection as a generic measurement process and integrating #it# in our $tracking framework$ .	4	part-of	part-of	1
as a result , we treat all sources of information in a unified way and derive the $posterior shape model$ as the shape with the #maximum likelihood# .	0	used-for	used-for	1
our #framework# is applied for the $automatic tracking of endocardium$ in ultrasound sequences of the human heart .	0	used-for	used-for	1
our framework is applied for the automatic tracking of #endocardium# in $ultrasound sequences of the human heart$ .	4	part-of	part-of	1
reliable #detection# and robust $tracking$ results are achieved when compared to existing approaches and inter-expert variations .	1	conjunction	conjunction	1
reliable detection and robust tracking results are achieved when compared to existing #approaches# and $inter-expert variations$ .	1	conjunction	conjunction	1
we present a #syntax-based constraint# for $word alignment$ , known as the cohesion constraint .	0	used-for	used-for	1
